CdsId	mutsel	mutselfreeomega	pos	predmutsel	predmutselfreeomega	siteomega
ENSG00000183011	1.0	8.28080631262525	0.1053397749498998	0.09042937419354838	0.054045088709677426	0.24945725851703407
ENSG00000110107	1.0	0.014371093807615231	9.524008016032064e-05	0.02075517283168317	0.5081348990099009	0.007757104248496995
ENSG00000103056	1.0	1.1301106653306614	0.029681894589178356	0.14739275281582953	0.13980355722983256	0.14670540280561123
ENSG00000109180	1.0	0.9018572124248497	0.061445472545090175	0.21521502822580646	0.22991764516129032	0.20732410821643285
ENSG00000167323	1.0	0.7777890761523046	0.023104516152304612	0.10451362084548103	0.12266509912536443	0.09601757114228457
ENSG00000170075	1.0	0.49117133466933866	0.021835749539078155	0.19323306964656967	0.26448363305613304	0.14059386573146293
ENSG00000143442	1.0	0.7280775551102204	0.01838472004008016	0.111147943281471	0.1301806914427157	0.09112778517034067
ENSG00000112893	1.0	1.2471597194388777	0.07424105871743487	0.2438654777292576	0.22661867056768562	0.2629846633266533
ENSG00000145362	1.0	1.055989611222445	0.053775339301310045	0.20418826311268318	0.19977077938352703	0.20414534497816594
ENSG00000126603	1.0	0.5259108657314628	0.014823561563126253	0.11802483797709923	0.15971481698473283	0.08627865771543086
ENSG00000111670	1.0	0.968518126252505	0.03841573206412825	0.16969786101829754	0.17075885473349245	0.16290724048096192
ENSG00000143127	1.0	0.9076305490981964	0.03872985631262525	0.19847012577054798	0.2081432785958904	0.1717188196392786
ENSG00000099991	1.0	0.8856506533066133	0.03719361923847695	0.16963308821379625	0.17717751361352216	0.15598480360721442
ENSG00000181220	1.0	0.6719748677354709	0.01474629258517034	0.11088444431999998	0.13820343744000002	0.08795961783567136
ENSG00000167103	1.0	0.8378098937875752	0.0450573749498998	0.19713063350125945	0.2112515869017632	0.1940209639278557
ENSG00000071205	1.0	0.8349150701402805	0.025728308617234474	0.11838615381679389	0.13176326882951653	0.10550665691382766
ENSG00000066933	1.0	0.9956597715430862	0.05776716152304609	0.214414772381326	0.2135999479403688	0.202372374749499
ENSG00000175224	1.0	0.43290632264529055	0.008256080921843689	0.09927778511796732	0.16290208566243192	0.06859395250501002
ENSG00000084628	1.0	0.036113114028056115	0.0036401330260521043	0.04115790338164251	0.42687777777777774	0.024451104008016034
ENSG00000159363	1.0	1.0404568196392785	0.04984607254509018	0.20953354587234044	0.20683530782978723	0.20563154509018036
ENSG00000185009	1.0	0.027199180160320642	0.001138313266533066	0.044306993317422445	0.6621802315035801	0.017114019238476958
ENSG00000168310	1.0	0.8261954188376754	0.015842560501002002	0.1076435005730659	0.12257855100286533	0.09118131923847697
ENSG00000198837	1.0	0.7549897414829658	0.016547840440881763	0.12578689591152814	0.14568049497319036	0.09917490501002005
ENSG00000050344	1.0	0.897014498997996	0.03960522164328657	0.4427495014450867	0.46254863005780344	0.3698836513026052
ENSG00000065057	1.0	1.287338258517034	0.08043830240480962	0.2443054406451613	0.2236153261290323	0.2700315531062124
ENSG00000136938	1.0	0.7861083186372746	0.02591797498997996	0.1761940901574803	0.20018165354330705	0.13244688977955915
ENSG00000140015	1.0	0.33992745090180365	0.0029958705811623247	0.045365590587044535	0.09422208987854251	0.029860722044088177
ENSG00000162493	1.0	1.3838766733466932	0.14726363406813622	0.4945628036809816	0.4410969693251534	0.545824226452906
ENSG00000166073	1.0	0.7322170180360722	0.027927952304609215	0.1567598091085271	0.1775869641472868	0.1380847214428858
ENSG00000136051	1.0	0.4610922124248497	0.004919549288577155	0.07256274080068142	0.11228135187393525	0.0484266380761523
ENSG00000124588	1.0	1.0010900340681361	0.021845415390781567	0.18604771508620688	0.18793201810344828	0.16060159519038078
ENSG00000105063	1.0	1.0475221923847695	0.04120085010020041	0.17554297881548975	0.17399712904328019	0.20209878557114228
ENSG00000197283	1.0	0.5698249258517033	0.0034648858296593183	0.03248780396396396	0.06545250900900901	0.022557110420841683
ENSG00000116157	1.0	1.0299387875751502	0.03463612721442886	0.17195356470588236	0.16406496096256687	0.15974426653306614
ENSG00000128881	1.0	0.8109670200400801	0.04538980080160321	0.23699854044117646	0.2598001933006536	0.2008068116232465
ENSG00000103319	1.0	0.8318943026052105	0.018011222224448897	0.1322680067493113	0.14337960922865015	0.11532423046092184
ENSG00000147596	1.0	0.6914905450901803	0.05711774609218437	0.315311949122807	0.3718064035087719	0.2754742665330661
ENSG00000114349	1.0	0.08474674549098196	0.0009791001803607215	0.02601877085714286	0.15427347142857142	0.014710218517034069
ENSG00000103375	1.0	0.9951319358717434	0.06044914346693386	0.2515803091603053	0.2512554732824427	0.2647598376753507
ENSG00000204435	1.0	0.036292915030060116	0.002338009639278557	0.05926502037037037	0.5974729722222222	0.024241787174348692
ENSG00000140740	1.0	1.327156613226453	0.04835718496993988	0.19684214083885213	0.17439028410596027	0.19986943086172346
ENSG00000159202	1.0	5.884181333333332	0.012356725450901803	0.04903493873517786	0.020275162411067194	0.08802456232464931
ENSG00000068001	1.0	0.8227983687374749	0.0302165751503006	0.1997654651898734	0.2188457546413502	0.16904770741482966
ENSG00000179148	1.0	1.0531407494989977	0.03535442304609219	0.16677853679775279	0.16350590280898875	0.16471443687374748
ENSG00000176919	1.0	1.077940390781563	0.047030034529058115	0.3016705763546798	0.29386895566502463	0.2794703547094189
ENSG00000150760	1.0	0.508937004008016	0.0018165363166332664	0.04950386621505376	0.06997530655913979	0.0315025006012024
ENSG00000162630	1.0	0.394461250501002	0.009498898236472944	0.12270767304964539	0.19946797872340424	0.08049669458917835
ENSG00000075043	1.0	0.4951874288577154	0.0033230011222444887	0.06727283190348525	0.09411170522788204	0.04423228937875752
ENSG00000113657	1.0	0.5923969158316632	0.009291574529058117	0.060827104233576644	0.0852501502189781	0.049501782364729456
ENSG00000128655	1.0	0.9716063386773548	0.02890149258517034	0.10273671092077087	0.1036681699143469	0.10708175470941883
ENSG00000150681	1.0	0.7960987895791583	0.03433137238476954	0.2892942330508475	0.3222924025423729	0.23561256913827655
ENSG00000144935	1.0	0.13450864068136276	0.002256719478957916	0.052449768348045406	0.2086579129886507	0.0299987753507014
ENSG00000121068	1.0	0.6244813687374751	0.014205913026052104	0.09823014484944534	0.1245495087163233	0.07790101823647294
ENSG00000139323	1.0	1.0164800861723446	0.03568305911823647	0.18973940876826725	0.1938798858037578	0.1764601142284569
ENSG00000129521	1.0	0.38593867334669335	0.008483634809619238	0.1099024025	0.20135714583333333	0.07082665250501001
ENSG00000161328	1.0	1.0538679458917835	0.10250588737474951	0.47362034128440367	0.46281437981651374	0.44885078356713426
ENSG00000003756	1.0	0.2937239519038076	0.0037891739078156315	0.05336724061349694	0.11805271374233128	0.03364374749498998
ENSG00000172081	1.0	1.1113469058116234	0.015554047895791583	0.06539825183486238	0.05929664986238532	0.0878209971943888
ENSG00000196517	1.0	0.7089449378757514	0.01538792741482966	0.08668671599378881	0.10636738695652176	0.08114668076152304
ENSG00000169223	1.0	0.3313017154308617	0.009721694569138278	0.11074489831460674	0.206965	0.07478179258517034
ENSG00000162761	1.0	0.270217004008016	0.005394604849699398	0.07698227624020888	0.1689826052219321	0.04865591583166333
ENSG00000050165	1.0	0.8224359659318636	0.03953049138276553	0.22606949085714287	0.24668272771428573	0.1999558256513026
ENSG00000168209	1.0	0.30386250701402806	0.011954348476953907	0.11458572434782609	0.2323707304347826	0.07728732605210421
ENSG00000104723	1.0	0.07286275050100201	0.0044629487575150294	0.047829942241379306	0.38646776724137927	0.029408580360721442
ENSG00000154889	1.0	1.2637975150300602	0.06568301002004008	0.24519100680100755	0.2269538828715365	0.40638795791583165
ENSG00000169375	1.0	0.2199882745490982	0.001090809482965932	0.0416451717254902	0.10960095262745098	0.024171533466933865
ENSG00000173894	1.0	0.750906885771543	0.02732735470941884	0.21761458646464643	0.2379885096969697	0.16341305811623247
ENSG00000115808	1.0	0.7620749378757515	0.013114832685370741	0.07538754107830552	0.0874716218228498	0.06085796452905811
ENSG00000140287	1.0	0.893122248496994	0.03295882424849699	0.16755057466063347	0.1748459446455505	0.15622372945891783
ENSG00000164209	1.0	1.017287378757515	0.0328312132264529	0.14761588301435405	0.14875729736842108	0.14050366733466935
ENSG00000126787	1.0	1.0219315430861722	0.0910535132264529	0.4678278392857143	0.4640134476190476	0.43794048697394794
ENSG00000112200	1.0	1.0730321002004009	0.07632212925851704	0.24767795376647833	0.24109736789077213	0.26073148496993986
ENSG00000100360	1.0	1.2462962024048096	0.05244712064128257	0.19099118609625668	0.1670330807486631	0.19370536673346692
ENSG00000138131	1.0	0.9854098817635271	0.03567716452905812	0.17549944391534392	0.17700665833333332	0.16712179158316634
ENSG00000113083	1.0	1.1090000681362726	0.03672092304609219	0.14357535947242206	0.1392502323741007	0.14614545090180361
ENSG00000104321	1.0	1.224144268537074	0.05742556573146292	0.2121750392857143	0.19655789124999998	0.23615423446893788
ENSG00000182168	1.0	0.4042071983967936	0.0023351405811623247	0.0625435707081545	0.0991399313304721	0.03756156573146293
ENSG00000131653	1.0	0.5104286873747496	0.009912521102204409	0.050989427228017886	0.07005279850968703	0.04153469919839679
ENSG00000141627	1.0	0.4938974589178357	0.006451711282565129	0.09037940985074627	0.13312083776119402	0.05978924549098197
ENSG00000136160	1.0	1.1796723466933867	0.05897832144288577	0.16850843716216216	0.1571824768018018	0.19598074348697395
ENSG00000118137	1.0	2.331644088176353	0.10276739298597193	0.2675407303370787	0.2104666561797753	0.4404805851703406
ENSG00000143278	1.0	1.0913836853707415	0.06261768236472946	0.3425329329305136	0.3346694741691843	0.31045128056112226
ENSG00000152818	1.0	0.756065236472946	0.020719367134268536	0.17796017483983695	0.2010459493593477	0.1373951122244489
ENSG00000175216	1.0	0.8362880160320642	0.01362863519038076	0.08429252431102362	0.09266794635826771	0.06944006432865732
ENSG00000117676	1.0	2.4728663392857144	0.01294650492985972	0.047375345222072686	0.031268939623149396	0.12965370681362726
ENSG00000137473	1.0	1.381170380761523	0.06055755711422846	0.28470290677966104	0.2535168538135593	0.2961427294589178
ENSG00000100565	1.0	1.7634676953907815	0.08475425991983966	0.27070427118644064	0.2258658122881356	0.357208250501002
ENSG00000144036	1.0	0.43048660714285714	0.007803406292585171	0.05621729071618037	0.10255329204244032	0.041250506813627255
ENSG00000152894	1.0	0.29031820440881767	0.0008162379619238476	0.032940874578651684	0.07236769438202247	0.018676981963927856
ENSG00000198739	1.0	0.4580720666666667	0.00820886238476954	0.0521950175257732	0.09711127731958763	0.04076402645290581
ENSG00000159176	1.0	0.4182877795591182	0.0034680777555110226	0.06997263523316062	0.11987573937823834	0.04321600941883768
ENSG00000152127	1.0	0.40618131062124246	0.006406875190380761	0.06896783036437247	0.1133078269905533	0.04738476332665331
ENSG00000068305	1.0	3.117387753846154	0.035051887374749506	0.08028631111111112	0.05183073434343434	0.1186311244488978
ENSG00000148429	1.0	1.110883482965932	0.04830840861723447	0.2105658187725632	0.20551417930204574	0.20649073346693383
ENSG00000111832	1.0	0.26662805410821644	0.013715951462925851	0.1977938237704918	0.4646090778688525	0.11823088296593187
ENSG00000144559	1.0	0.8089424769539078	0.03211169278557114	0.20412856735905044	0.22285923145400593	0.17464504008016032
ENSG00000162510	1.0	0.9255829218436874	0.025813716833667337	0.12405986733870969	0.13161942721774192	0.12232919178356713
ENSG00000213551	1.0	0.8843411943887776	0.02845537715430862	0.19457903486590036	0.21025758620689655	0.15527720440881762
ENSG00000106069	1.0	0.398907492985972	0.004552151663326653	0.04835456490066225	0.08266382825607065	0.03393222084168337
ENSG00000134744	1.0	1.1004017234468937	0.0710960100200401	0.2210035738760632	0.21091686573511545	0.22662766733466932
ENSG00000065618	1.0	1.2512155310621242	0.05018968597194389	0.2051787709066306	0.1854425185385656	0.21149083767535068
ENSG00000101292	1.0	0.5389038857715431	0.00996785352705411	0.12604073619791667	0.16593822916666667	0.09921195711422845
ENSG00000261609	1.0	0.3921482044088176	0.0012118025250501	0.03497650425460637	0.06026326432160804	0.019297487174348697
ENSG00000149657	1.0	0.4954011342685371	0.012780609338677355	0.13550697694524497	0.19223347377521616	0.09104176112224449
ENSG00000118322	1.0	1.134206753507014	0.052966990380761525	0.21007287097878166	0.19982628145106093	0.2144649879759519
ENSG00000139644	1.0	0.8082092244488978	0.020360039438877757	0.11074095882352941	0.12577058151260506	0.09404157895791582
ENSG00000136100	1.0	0.3795644949899799	0.010554790380761524	0.11000530207253886	0.2095792979274611	0.0723753390781563
ENSG00000127946	1.0	0.7389384869739477	0.01575521855711423	0.15281774824824826	0.17544259189189187	0.11934975951903808
ENSG00000204574	1.0	0.7233400701402806	0.009040665791583167	0.0895719940546968	0.10793744637336504	0.06743919118236473
ENSG00000112237	1.0	0.10659718276553105	0.012412149699398798	0.08047020845070423	0.4433108626760564	0.04955459058116233
ENSG00000186976	1.0	1.149594729458918	0.03176867234468938	0.3198670493662442	0.30282416877918605	0.27950120841683374
ENSG00000156103	1.0	0.241034002004008	0.002781879799599198	0.060730235032894736	0.14177649440789472	0.03705176392785572
ENSG00000124302	1.0	0.6029846873747495	0.02561254539078156	0.15570900518867925	0.19287607358490566	0.14140322244488976
ENSG00000197498	1.0	0.4671592765531062	0.01690676793587174	0.1290302973941368	0.2075063680781759	0.10077793987975951
ENSG00000079462	1.0	0.3980939579158317	0.01794969120240481	0.09674369094827585	0.17475131896551724	0.07609435831663326
ENSG00000069974	1.0	0.8599447915831664	0.01826173126252505	0.09199039954954957	0.10193021576576577	0.08582857815631263
ENSG00000120645	1.0	0.8730587054108216	0.040945694388777557	0.16711550979477613	0.17635036585820896	0.16595189378757516
ENSG00000105948	1.0	0.3465607855711423	0.0060373450501002	0.06919174801444045	0.1349168844765343	0.04702670360721443
ENSG00000095777	1.0	0.7946893226452907	0.05147423927855712	0.23888185253712874	0.26524111231435643	0.21684040280561123
ENSG00000171757	1.0	1.115967140280561	0.04515953346693386	0.3001649140811456	0.291950584725537	0.2712846913827655
ENSG00000113593	1.0	0.47314537675350704	0.010956715711422845	0.07822962437888199	0.1220224905279503	0.05771587314629258
ENSG00000137074	1.0	1.2743873547094189	0.09560736773547093	0.2683645115606937	0.2370037023121387	0.32710440080160325
ENSG00000070526	1.0	1.5105599599198396	0.09191256633266533	0.26436087992766727	0.2307060960216998	0.40922712825651303
ENSG00000198643	1.0	1.9673235871743489	0.13354391462925852	0.2677458616071428	0.22070320982142858	0.4110185190380761
ENSG00000102837	1.0	2.5573541482965934	0.13076965330661322	0.2765754270325203	0.20796140975609756	0.4249916953907816
